Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
74301,74301,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Home State,Gender-Neutral
34683,34683,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Other State,Gender-Neutral
18155,18155,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
27853,31187,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
49327,49327,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Home State,Female-only (including Supernumerary)
348972,348972,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,ST,Home State,Gender-Neutral
17676,18724,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Other State,Female-only (including Supernumerary)
897181,926908,"Computer Science and Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,DASA-Non CIWG,Gender-Neutral
37533,37708,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
68175,68175,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
16173,16173,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Other State,Gender-Neutral
52289,52289,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Other State,Female-only (including Supernumerary)
28022,28022,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
47183,47183,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
16648,16648,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,EWS,Other State,Gender-Neutral
17820,17820,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Other State,Gender-Neutral
63093,63093,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,SC,Other State,Gender-Neutral
333514,333514,"Electronics and Communication Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,DASA-CIWG,Gender-Neutral
46157,47515,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
98885,98885,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
161904,161904,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,EWS,Home State,Gender-Neutral
72161,72161,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Home State,Gender-Neutral
253120,253120,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Home State,Female-only (including Supernumerary)
751413,751413,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,ST,Home State,Gender-Neutral
27045,27467,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Other State,Gender-Neutral
30366,30366,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Other State,Gender-Neutral
62128,62128,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Other State,Female-only (including Supernumerary)
29541,29648,"VLSI Design and Technology (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
49666,49666,"VLSI Design and Technology (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
98592,98592,"VLSI Design and Technology (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,EWS,Home State,Gender-Neutral
81374,81374,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,SC,Home State,Gender-Neutral
20267,20267,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
18318,18318,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
39487,39487,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Female-only (including Supernumerary)
64058,64058,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Home State,Gender-Neutral
120245,120245,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Home State,Gender-Neutral
760647,760647,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,ST,Home State,Gender-Neutral
59733,59901,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
1129782,1129782,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN (PwD),Other State,Gender-Neutral
63096,63973,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
83718,83718,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Female-only (including Supernumerary)
66566,68937,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
95329,95329,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Female-only (including Supernumerary)
191540,195648,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,SC,Other State,Gender-Neutral
194379,194379,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,SC,Other State,Female-only (including Supernumerary)
63628,64497,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
42037,42037,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Home State,Gender-Neutral
85670,85670,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Home State,Gender-Neutral
40635,40635,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
63908,63908,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Female-only (including Supernumerary)
49092,49092,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
77562,77562,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Female-only (including Supernumerary)
70944,70944,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,OPEN,Home State,Gender-Neutral
138805,145667,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,OBC-NCL,Home State,Gender-Neutral
70591,72618,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
102633,102633,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,OPEN,Other State,Female-only (including Supernumerary)
73239,73239,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
74506,81945,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
112197,112197,"Chemistry (5 Years, Integrated Master of Science)",National Institute of Technology Durgapur,OBC-NCL,Other State,Female-only (including Supernumerary)
51150,51946,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Home State,Gender-Neutral
46384,46696,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
48177,48177,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
76976,76976,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Female-only (including Supernumerary)
50355,50463,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
80827,91263,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Female-only (including Supernumerary)
12159,12191,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
13104,13104,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
16566,16574,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
93853,93853,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,SC,Home State,Gender-Neutral
22660,22660,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
27048,27048,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
108331,109129,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,SC,Other State,Gender-Neutral
30680,30680,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Home State,Female-only (including Supernumerary)
17292,17600,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
20327,20327,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
20588,20588,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OBC-NCL,Other State,Gender-Neutral
88298,88298,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,SC,Other State,Gender-Neutral
36581,37095,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Home State,Gender-Neutral
32358,33707,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Gender-Neutral
52384,52384,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,OPEN,Other State,Female-only (including Supernumerary)
37241,38909,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Durgapur,EWS,Other State,Gender-Neutral
