Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
122790,158703,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
134485,179577,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
161003,176112,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
349381,546526,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
78611,107930,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
113614,113614,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
120452,132022,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
114941,134762,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
299825,312939,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
602958,720719,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
115822,156587,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
128118,164507,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
165238,173898,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
539937,539937,"Mathematics and Computing (5 Years, Integrated Master of Science)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
74914,179846,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
154123,187014,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
1419426,1419426,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN (PwD),All India,Gender-Neutral
181203,197880,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
181109,225205,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
251830,347004,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
432956,558010,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
186305,328427,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
254071,288413,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
348839,406347,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
390867,645614,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
95375,227727,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",OPEN,All India,Gender-Neutral
1209944,1209944,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",OPEN (PwD),All India,Gender-Neutral
294757,545646,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",EWS,All India,Gender-Neutral
231710,330876,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",OBC-NCL,All India,Gender-Neutral
1318458,1318458,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",OBC-NCL (PwD),All India,Gender-Neutral
350809,411616,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",SC,All India,Gender-Neutral
500480,529903,"Handloom and Textile Technology (4 Years, Bachelor of Technology)","Indian Institute of Handloom Technology, Salem",ST,All India,Gender-Neutral
52373,70200,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Gender-Neutral
43969,57741,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Female-only (including Supernumerary)
76187,83361,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Gender-Neutral
75105,86128,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Gender-Neutral
93651,93651,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Female-only (including Supernumerary)
234990,252884,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Gender-Neutral
202841,202841,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Female-only (including Supernumerary)
366204,397567,"B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Gender-Neutral
69934,92489,"B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Gender-Neutral
92573,105281,"B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Gender-Neutral
99135,127196,"B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Gender-Neutral
263672,311332,"B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Gender-Neutral
520796,582162,"B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Gender-Neutral
116941,145982,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Gender-Neutral
106581,150022,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Female-only (including Supernumerary)
148415,169664,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Gender-Neutral
185034,185034,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Female-only (including Supernumerary)
151178,191172,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Gender-Neutral
151914,163962,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Female-only (including Supernumerary)
279282,360932,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Gender-Neutral
366917,366917,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Female-only (including Supernumerary)
408650,546201,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Gender-Neutral
330705,330705,"B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Female-only (including Supernumerary)
80451,105925,"B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Gender-Neutral
110656,123551,"B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Gender-Neutral
111861,134978,"B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Gender-Neutral
257168,289050,"B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Gender-Neutral
417020,566790,"B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Gender-Neutral
71819,90753,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Gender-Neutral
67282,77464,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Female-only (including Supernumerary)
91235,99042,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Gender-Neutral
92216,92216,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Female-only (including Supernumerary)
91506,110473,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Gender-Neutral
99639,119409,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OBC-NCL,All India,Female-only (including Supernumerary)
237508,279676,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Gender-Neutral
252149,252149,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",SC,All India,Female-only (including Supernumerary)
475377,512771,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Gender-Neutral
489236,489236,"B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",ST,All India,Female-only (including Supernumerary)
57911,115961,"B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Gender-Neutral
106465,108853,"B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",OPEN,All India,Female-only (including Supernumerary)
117185,129459,"B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Gender-Neutral
124414,124414,"B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)","Gati Shakti Vishwavidyalaya, Vadodara",EWS,All India,Female-only (including Supernumerary)
